accuracy,precision,recall,f1,specificity,per_class_precision,per_class_recall,per_class_f1,per_class_specificity,confusion_matrix,y_pred,method,n_features
0.997,0.9970019920119721,0.997,0.9970004982511237,0.9984999999999999,"[0.995995995995996, 1.0, 0.9950099800399201]","[0.995, 0.999, 0.997]","[0.9954977488744372, 0.9994997498749375, 0.996003996003996]","[0.998, 1.0, 0.9975]","[[995, 0, 5], [1, 999, 0], [3, 0, 997]]","[1, 0, 0, 0, 0, 0, 2, 2, 0, 1, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 2, 0, 0, 1, 1, 0, 1, 2, 2, 0, 1, 2, 0, 1, 2, 2, 0, 0, 0, 1, 2, 2, 1, 0, 2, 2, 0, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 0, 1, 1, 0, 0, 2, 0, 0, 2, 2, 2, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 2, 1, 1, 0, 2, 1, 2, 1, 0, 1, 2, 0, 2, 1, 2, 0, 1, 2, 1, 2, 2, 0, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 1, 2, 0, 0, 1, 0, 1, 2, 0, 2, 1, 0, 0, 0, 2, 1, 0, 2, 2, 0, 0, 0, 1, 2, 1, 1, 2, 0, 2, 1, 0, 1, 0, 2, 1, 2, 1, 2, 1, 0, 1, 2, 1, 1, 1, 2, 0, 0, 2, 1, 1, 1, 1, 2, 0, 0, 1, 1, 0, 0, 1, 2, 2, 0, 0, 2, 0, 1, 1, 0, 1, 2, 2, 2, 2, 0, 0, 1, 2, 0, 2, 1, 2, 2, 2, 1, 1, 1, 2, 2, 0, 0, 2, 0, 0, 0, 2, 0, 1, 0, 2, 1, 0, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 0, 2, 1, 2, 2, 2, 0, 0, 2, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 0, 0, 0, 0, 1, 1, 2, 1, 2, 0, 0, 2, 1, 1, 1, 2, 0, 0, 1, 1, 1, 2, 1, 1, 2, 0, 0, 2, 2, 1, 0, 0, 1, 0, 2, 1, 1, 0, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 0, 0, 1, 0, 0, 1, 0, 2, 1, 2, 0, 0, 1, 2, 1, 0, 0, 2, 1, 2, 1, 2, 2, 2, 2, 1, 0, 1, 0, 1, 2, 2, 0, 0, 1, 2, 1, 1, 2, 2, 1, 2, 0, 1, 0, 0, 2, 1, 1, 0, 2, 2, 2, 1, 2, 0, 0, 2, 0, 1, 1, 1, 0, 2, 0, 2, 0, 1, 2, 0, 1, 1, 1, 1, 2, 1, 2, 1, 0, 0, 2, 2, 1, 0, 2, 0, 0, 0, 0, 1, 2, 1, 0, 2, 2, 1, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 2, 1, 2, 1, 2, 0, 0, 1, 2, 1, 0, 2, 1, 2, 0, 0, 1, 0, 1, 0, 2, 2, 1, 2, 0, 2, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 2, 2, 0, 0, 2, 0, 1, 2, 0, 2, 1, 1, 0, 1, 2, 2, 2, 0, 2, 0, 2, 2, 0, 1, 0, 2, 1, 0, 2, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 2, 1, 1, 2, 1, 0, 1, 0, 1, 0, 0, 1, 0, 2, 2, 2, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 0, 1, 2, 1, 2, 0, 0, 2, 0, 2, 2, 2, 0, 1, 0, 0, 0, 2, 0, 1, 2, 0, 0, 2, 1, 1, 2, 1, 2, 2, 0, 2, 0, 0, 1, 2, 0, 2, 2, 0, 0, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 0, 0, 2, 1, 1, 1, 0, 0, 1, 1, 1, 2, 1, 0, 2, 1, 0, 0, 1, 2, 2, 1, 1, 2, 2, 1, 1, 0, 0, 2, 1, 2, 2, 2, 0, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 1, 1, 0, 2, 1, 2, 0, 1, 2, 0, 0, 2, 2, 0, 0, 2, 1, 2, 1, 0, 1, 0, 2, 2, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 1, 1, 0, 0, 2, 1, 1, 1, 2, 0, 0, 0, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 0, 0, 2, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 2, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 1, 0, 1, 0, 2, 2, 1, 0, 2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 0, 0, 1, 2, 0, 1, 1, 0, 1, 2, 1, 1, 1, 2, 2, 2, 1, 0, 0, 0, 0, 1, 1, 0, 2, 2, 0, 0, 0, 2, 2, 0, 0, 1, 0, 1, 0, 0, 1, 2, 2, 2, 0, 2, 2, 1, 0, 2, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 2, 1, 1, 0, 1, 2, 2, 2, 2, 2, 1, 0, 2, 1, 1, 1, 0, 2, 0, 1, 1, 2, 0, 1, 0, 0, 2, 2, 1, 2, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 0, 1, 2, 2, 2, 1, 0, 1, 1, 2, 0, 2, 2, 0, 2, 2, 1, 2, 1, 0, 1, 0, 2, 2, 1, 1, 2, 2, 2, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 2, 0, 1, 1, 0, 1, 0, 2, 2, 0, 2, 0, 1, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0, 2, 1, 2, 1, 1, 0, 2, 1, 2, 1, 1, 0, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 2, 2, 0, 2, 2, 0, 0, 2, 0, 0, 1, 0, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 0, 1, 1, 1, 0, 2, 0, 2, 2, 0, 2, 2, 1, 0, 1, 2, 0, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 2, 0, 1, 2, 0, 0, 1, 2, 2, 1, 2, 1, 2, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 2, 2, 2, 0, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 1, 1, 1, 2, 1, 0, 0, 1, 1, 1, 0, 0, 0, 2, 0, 0, 1, 1, 2, 2, 2, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1, 2, 2, 0, 0, 1, 1, 1, 1, 2, 1, 0, 1, 2, 0, 2, 2, 0, 1, 1, 0, 2, 2, 2, 0, 2, 2, 0, 0, 2, 0, 0, 1, 0, 1, 0, 1, 2, 2, 1, 0, 1, 2, 2, 1, 2, 1, 1, 0, 0, 2, 1, 0, 1, 0, 1, 0, 1, 2, 0, 2, 0, 0, 2, 2, 0, 1, 0, 2, 1, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 1, 1, 0, 2, 1, 0, 2, 1, 0, 2, 2, 0, 0, 2, 1, 0, 0, 1, 0, 1, 1, 2, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 1, 1, 2, 1, 0, 2, 1, 1, 2, 1, 1, 1, 2, 0, 1, 1, 0, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 1, 0, 2, 0, 0, 2, 0, 2, 0, 1, 0, 0, 0, 2, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 1, 0, 2, 2, 0, 0, 1, 0, 1, 1, 2, 1, 1, 0, 2, 1, 2, 2, 0, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 2, 2, 2, 0, 1, 1, 2, 0, 2, 2, 0, 0, 1, 1, 2, 0, 2, 1, 1, 0, 0, 1, 1, 2, 1, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 0, 2, 0, 0, 2, 1, 2, 1, 2, 1, 1, 0, 2, 2, 1, 2, 2, 1, 0, 2, 0, 2, 2, 0, 2, 2, 1, 2, 2, 2, 1, 0, 0, 1, 2, 1, 1, 2, 1, 1, 1, 0, 2, 1, 0, 0, 1, 1, 2, 0, 2, 0, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 2, 2, 0, 2, 1, 0, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 0, 2, 1, 2, 1, 2, 2, 2, 2, 0, 2, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 2, 1, 1, 0, 1, 0, 2, 2, 0, 0, 1, 2, 2, 1, 1, 2, 0, 0, 1, 2, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 2, 2, 1, 2, 0, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 2, 2, 1, 0, 0, 2, 1, 0, 1, 2, 2, 1, 2, 2, 0, 2, 1, 2, 0, 2, 1, 0, 2, 0, 0, 0, 2, 2, 2, 2, 1, 1, 1, 0, 1, 1, 2, 2, 1, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 0, 0, 1, 0, 2, 0, 2, 1, 2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 2, 1, 0, 2, 2, 2, 1, 2, 0, 1, 2, 1, 0, 2, 0, 0, 2, 1, 0, 2, 2, 1, 0, 0, 0, 0, 2, 2, 2, 2, 2, 1, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 1, 0, 1, 1, 2, 1, 0, 0, 2, 2, 1, 0, 1, 0, 2, 2, 1, 0, 1, 1, 0, 0, 0, 2, 1, 0, 1, 1, 1, 0, 2, 0, 0, 0, 1, 2, 2, 2, 2, 2, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 2, 1, 0, 2, 0, 2, 2, 2, 2, 1, 2, 2, 0, 2, 1, 2, 1, 1, 1, 1, 2, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 2, 1, 0, 0, 2, 2, 2, 1, 0, 1, 0, 0, 1, 1, 1, 1, 2, 2, 1, 0, 2, 1, 1, 2, 0, 0, 1, 0, 2, 2, 1, 2, 0, 0, 2, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 0, 2, 2, 2, 2, 2, 1, 1, 0, 2, 1, 2, 1, 1, 1, 0, 1, 2, 2, 1, 0, 2, 2, 1, 2, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 2, 1, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0, 1, 2, 1, 2, 1, 2, 0, 2, 2, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 1, 2, 1, 2, 2, 2, 0, 2, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 0, 0, 0, 0, 2, 1, 1, 0, 2, 2, 1, 2, 0, 1, 0, 0, 0, 2, 2, 1, 2, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0, 1, 0, 2, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 1, 1, 1, 2, 2, 1, 0, 0, 2, 1, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 0, 2, 1, 2, 1, 1, 0, 2, 1, 1, 2, 0, 2, 0, 1, 0, 1, 1, 2, 2, 0, 0, 0, 2, 1, 2, 0, 2, 2, 0, 1, 2, 2, 0, 0, 0, 1, 1, 1, 2, 0, 1, 1, 0, 0, 1, 2, 2, 1, 0, 2, 2, 0, 1, 0, 2, 2, 2, 0, 2, 1, 2, 2, 0, 1, 1, 0, 2, 2, 1, 2, 1, 0, 2, 2, 0, 0, 1, 2, 0, 1, 2, 0, 0, 2, 2, 0, 1, 2, 2, 2, 2, 0, 0, 2, 1, 0, 2, 0, 0, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 0, 0, 2, 2, 1, 1, 0, 2, 0, 0, 2, 2, 1, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 2, 1, 1, 1, 1, 1, 2, 2, 2, 0, 1, 1, 2, 1, 1, 2, 1, 0, 0, 1, 1, 0, 2, 1, 0, 1, 0, 2, 1, 2, 2, 1, 1, 1, 1, 2, 0, 0, 1, 2, 1, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 1, 2, 2, 2, 2, 2, 1, 2, 0, 1, 2, 1, 0, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 1, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 2, 2, 2, 0, 2, 0, 1, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 2, 1, 2, 1, 0, 0, 0, 1, 2, 1, 1, 0, 1, 2, 1, 2, 1, 1, 2, 0, 1, 0, 0, 0, 2, 1, 2, 1, 0, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 0, 0, 2, 1, 2, 0, 1, 2, 0, 1, 0, 1, 0, 1, 0, 1, 2, 1, 2, 2, 1, 1, 0, 1, 0, 2, 1, 0, 1, 0, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 0, 1, 1, 2, 1, 2, 2, 0, 0, 0, 1, 1, 2, 1, 0, 1, 2, 2, 0, 2, 1, 0, 2, 0, 2, 1, 0, 0, 2, 2, 2, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 2, 2, 1, 2, 2, 0, 1, 2, 2, 1, 1, 0, 1, 0, 0, 2, 1, 2, 2, 0, 1, 2, 1, 1, 0, 0, 2, 1, 0, 2, 1, 2, 2, 1, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 2, 2, 2, 0, 2, 2, 2, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1, 2, 2, 1, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 2, 1, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 2, 1, 1, 0, 1, 0, 2, 1, 1, 0, 2, 1, 0, 0, 0, 1, 2, 1, 2, 1, 0, 2, 2, 2, 1, 2, 2, 0, 0, 0, 2, 1, 1, 0, 2, 0, 2, 0, 1, 1, 2, 2, 1, 2, 0, 2, 1, 1, 2, 0, 0, 2, 0, 1, 2, 0, 1, 0, 2, 2, 1, 2, 2, 2, 2, 0, 0, 2, 0, 2, 1, 0, 2, 1, 1, 2, 0, 1, 1, 0, 1, 1, 2, 0, 0, 2, 2, 0, 0, 1, 2, 2, 1, 2, 2, 1, 1, 0, 0, 2, 2, 2, 0, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 0, 1, 2, 1, 2, 0, 1, 1, 0, 1, 2, 0, 0, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 0, 0, 2, 2, 1, 0, 2, 1, 2, 2, 1, 2, 0, 1, 0, 2, 2, 0, 0, 2, 0, 0, 2, 1, 0, 0, 2, 1, 1, 1, 1, 2, 0, 1, 1, 0, 1, 2, 1, 2, 0, 2, 0, 0, 2, 2, 2, 1, 2, 1, 2, 1, 1, 0, 2, 1, 2, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 2, 2, 1, 0, 1, 0, 0, 0, 2, 1, 0, 2, 1, 0, 1, 0, 2, 0, 2, 2, 1, 2, 0, 0, 2, 2, 2, 2, 2, 0, 1, 2, 1, 0, 1, 2, 2, 1, 1, 0, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 0, 0, 2, 0, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 2, 2, 2, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 0, 0, 0, 1, 2, 2, 0, 0, 1, 2, 1, 0, 0, 2, 1, 1, 1, 1, 1, 2, 1, 0, 2, 2, 0, 1, 1, 2, 2, 1, 0, 1, 2, 0, 0, 1, 1, 1, 1, 2, 0, 1, 2, 2, 0, 2, 1, 1, 1, 0, 0, 2, 1, 2, 1, 2, 1, 1, 2, 0, 0, 1, 2, 0, 0, 1, 0, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 0, 2, 2, 1, 2, 0, 0, 2, 1, 2, 2, 2, 2, 2, 0, 2, 1, 0, 2, 1, 2, 2, 2, 1, 0, 0, 2, 2, 0, 2, 2, 0, 1, 1, 0, 0, 2, 0, 0, 0, 1, 2, 2, 1, 2, 1, 2, 1, 1, 0, 0, 1, 2, 2, 1, 1, 2, 2, 2, 0, 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 0, 2, 1, 0, 1, 2, 0, 2, 0, 0, 2, 2, 2, 0, 2, 2, 2, 1, 1, 2, 0, 0, 0, 2, 1, 2, 0, 2, 2, 0, 1, 2, 0, 2, 2, 2, 2, 2, 0, 1, 0, 2, 1, 2, 2, 0, 1, 1, 2, 0, 1, 0, 1, 2, 2, 2, 2, 1, 1, 2, 0, 0, 2, 2, 0, 0, 0, 2, 2, 2, 1, 0]",KNN,510
